Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.0.122-192.168.0.107-39102-21-6,192.168.0.122,39102,192.168.0.107,21,6,13/05/2025 01:05:17 PM,2875087,6,6,26.0,76.0,14.0,0.0,4.333333333333334,6.742897497861485,34.0,0.0,12.666666666666668,14.678782874157744,35.47718729902782,4.173786741062096,261371.5454545454,848109.5662607943,2818261.0,40.0,2875087.0,575017.4,1276239.3249539053,2857997.0,256.0,2874462.0,574892.4,1254180.5431110386,2818261.0,574.0,0,0,0,0,200,200,2.086893370531048,2.086893370531048,0.0,34.0,7.846153846153846,11.47349230361121,131.64102564102564,1,2,0,5,11,0,0,0,1.0,8.5,4.333333333333333,12.666666666666666,0,0,0,0,4,41666,0,2,0,6,64240,181,2,32,0,0,0,0,1.747155918249661E15,939575.7209592347,1.747155920754822E15,1.747155917919527E15,No Label
192.168.0.122-192.168.0.107-39100-21-6,192.168.0.122,39100,192.168.0.107,21,6,13/05/2025 01:05:17 PM,2875452,6,6,26.0,76.0,14.0,0.0,4.333333333333334,6.742897497861485,34.0,0.0,12.666666666666668,14.678782874157744,35.472683946732545,4.173256934909712,261404.72727272726,850683.2391036149,2826126.0,41.0,2875452.0,575090.4,1277403.8164348423,2860161.0,402.0,2874597.0,574919.4,1258533.9744102263,2826126.0,403.0,0,0,0,0,200,200,2.086628467454856,2.086628467454856,0.0,34.0,7.846153846153846,11.47349230361121,131.64102564102564,1,2,0,5,11,0,0,0,1.0,8.5,4.333333333333333,12.666666666666666,0,0,0,0,4,37313,0,2,0,6,64240,181,2,32,0,0,0,0,1.747155918248213E15,942253.8447903603,1.747155920760612E15,1.747155917919256E15,No Label
192.168.0.107-192.168.0.122-21-39102-6,192.168.0.107,21,192.168.0.122,39102,6,13/05/2025 01:05:20 PM,0,3,0,64.0,0.0,30.0,10.0,21.333333333333332,10.263202878893768,0,0,0,0,Infinity,Infinity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,96,0,0.0,0.0,10.0,30.0,18.5,10.115993936995679,102.33333333333333,1,0,0,3,3,0,0,0,0.0,24.666666666666668,21.333333333333332,0.0,0,0,0,0,0,0,1,21,0,0,181,0,2,32,0,0,0,0,0,0,0,0,No Label
192.168.0.122-192.168.0.107-39102-21-6,192.168.0.122,39102,192.168.0.107,21,6,13/05/2025 01:05:20 PM,112,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,26785.714285714286,56.0,14.142135623730951,66.0,46.0,112.0,56.0,14.142135623730951,66.0,46.0,0,0,0,0,0,0,0,0,0,60,0,26785.714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,0,0,0,0,1.747155920795945E15,0.0,1.747155920795945E15,1.747155920795945E15,No Label
192.168.0.122-196.200.160.123-53539-123-17,192.168.0.122,53539,196.200.160.123,123,17,13/05/2025 01:05:22 PM,17315,1,1,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,5544.325729136586,115.50678602367888,17315.0,0.0,17315.0,17315.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,57.75339301183944,57.75339301183944,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,72.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,0,8,0,0,0,0,0,0,0,0,No Label
192.168.0.122-192.168.0.107-54850-21-6,192.168.0.122,54850,192.168.0.107,21,6,13/05/2025 01:05:20 PM,48829,5,5,25.0,54.0,13.0,0.0,5.0,6.855654600401044,34.0,0.0,10.8,15.594870951694341,1617.8910073931477,204.79633004976552,5425.444444444444,10744.336637400085,31937.0,38.0,16892.0,4223.0,5814.483353374285,12877.0,545.0,48322.0,12080.5,15230.518934035044,33330.0,333.0,0,0,0,0,168,168,102.39816502488276,102.39816502488276,0.0,34.0,7.181818181818182,11.408927923500805,130.16363636363639,0,2,0,4,9,0,0,0,1.0,7.9,5.0,10.8,0,0,0,0,4,22424,0,2,0,5,64240,181,2,32,0,0,0,0,1.7471559208099035E15,14587.495486964031,1.747155920842161E15,1.747155920794763E15,No Label
192.168.0.122-192.168.0.107-54848-21-6,192.168.0.122,54848,192.168.0.107,21,6,13/05/2025 01:05:20 PM,48961,5,5,25.0,54.0,13.0,0.0,5.0,6.855654600401044,34.0,0.0,10.8,15.594870951694341,1613.5291354343253,204.24419435877536,5440.111111111111,12917.775354569032,39617.0,34.0,9344.0,2336.0,2058.5860843468913,5174.0,403.0,48600.0,12150.0,18468.359374887634,39751.0,1755.0,0,0,0,0,168,168,102.12209717938768,102.12209717938768,0.0,34.0,7.181818181818182,11.408927923500805,130.16363636363639,0,2,0,4,9,0,0,0,1.0,7.9,5.0,10.8,0,0,0,0,4,20784,0,2,0,5,64240,181,2,32,0,0,0,0,1.747155920805106E15,15805.195276869794,1.74715592084342E15,1.747155920794635E15,No Label
192.168.0.122-192.168.0.107-54866-21-6,192.168.0.122,54866,192.168.0.107,21,6,13/05/2025 01:05:20 PM,58564,5,5,25.0,54.0,13.0,0.0,5.0,6.855654600401044,34.0,0.0,10.8,15.594870951694341,1348.9515743460147,170.75336384126769,6507.111111111111,13300.847533563834,39608.0,46.0,18956.0,4739.0,6859.146739937847,14950.0,265.0,58387.0,14596.75,17997.879733920512,39915.0,1673.0,0,0,0,0,168,168,85.37668192063384,85.37668192063384,0.0,34.0,7.181818181818182,11.408927923500805,130.16363636363639,0,2,0,4,9,0,0,0,1.0,7.9,5.0,10.8,0,0,0,0,4,20860,0,2,0,5,64240,181,2,32,0,0,0,0,1.7471559208127225E15,18014.05969759157,1.747155920853312E15,1.747155920795143E15,No Label
192.168.0.122-192.168.0.107-54840-21-6,192.168.0.122,54840,192.168.0.107,21,6,13/05/2025 01:05:20 PM,38663,5,5,27.0,54.0,15.0,0.0,5.4,7.469939758793239,34.0,0.0,10.8,15.594870951694341,2095.02625248946,258.64521635672344,4295.888888888889,10837.804972000147,33093.0,0.0,5570.0,1392.5,1131.0480390622968,3025.0,413.0,38321.0,9580.25,16058.577985508762,33596.0,0.0,0,0,0,0,168,168,129.32260817836172,129.32260817836172,0.0,34.0,7.363636363636365,11.526254615205474,132.85454545454547,0,2,0,4,9,0,0,0,1.0,8.1,5.4,10.8,0,0,0,0,4,36935,0,2,0,5,64240,181,2,32,0,0,0,0,1.7471559207929002E15,12515.541654117076,1.747155920823495E15,1.747155920785406E15,No Label
192.168.0.122-192.168.0.107-39042-21-6,192.168.0.122,39042,192.168.0.107,21,6,13/05/2025 01:05:17 PM,191,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,15706.806282722513,95.5,45.96194077712559,128.0,63.0,191.0,95.5,45.96194077712559,128.0,63.0,0,0,0,0,0,0,0,0,0,60,0,15706.806282722513,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,0,0,0,0,1.74715591792278E15,0.0,1.74715591792278E15,1.74715591792278E15,No Label
192.168.0.107-192.168.0.122-21-39100-6,192.168.0.107,21,192.168.0.122,39100,6,13/05/2025 01:05:20 PM,213,2,2,40.0,0.0,30.0,10.0,20.0,14.142135623730951,0.0,0.0,0.0,0.0,187793.42723004695,18779.342723004695,71.0,81.50460109711598,160.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,0.0,53.0,53.0,1,0,0,0,64,40,9389.671361502347,9389.671361502347,0.0,30.0,10.0,12.24744871391589,150.0,0,0,2,2,2,0,0,0,1.0,12.5,20.0,0.0,0,0,0,0,0,0,0,10,0,0,181,0,1,32,0,0,0,0,1.7471559207950605E15,75.66042558696059,1.747155920795114E15,1.747155920795007E15,No Label
192.168.0.107-192.168.0.122-21-39098-6,192.168.0.107,21,192.168.0.122,39098,6,13/05/2025 01:05:20 PM,77,2,2,40.0,0.0,30.0,10.0,20.0,14.142135623730951,0.0,0.0,0.0,0.0,519480.51948051946,51948.05194805195,25.666666666666664,26.006409466386035,52.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,52.0,0.0,52.0,52.0,1,0,0,0,64,40,25974.025974025975,25974.025974025975,0.0,30.0,10.0,12.24744871391589,150.0,0,0,2,2,2,0,0,0,1.0,12.5,20.0,0.0,0,0,0,0,0,0,0,10,0,0,181,0,1,32,0,0,0,0,1.7471559207963045E15,19.091883092036785,1.747155920796318E15,1.747155920796291E15,No Label
192.168.0.107-192.168.0.122-21-39030-6,192.168.0.107,21,192.168.0.122,39030,6,13/05/2025 01:05:17 PM,252,2,2,40.0,0.0,30.0,10.0,20.0,14.142135623730951,0.0,0.0,0.0,0.0,158730.15873015873,15873.015873015873,84.0,65.87108622149782,139.0,11.0,241.0,241.0,0.0,241.0,241.0,150.0,150.0,0.0,150.0,150.0,1,0,0,0,64,40,7936.507936507936,7936.507936507936,0.0,30.0,10.0,12.24744871391589,150.0,0,0,2,2,2,0,0,0,1.0,12.5,20.0,0.0,0,0,0,0,0,0,0,10,0,0,181,0,1,32,0,0,0,0,1.747155917918078E15,18.384776310850235,1.747155917918091E15,1.747155917918065E15,No Label
8.6.0.1-8.0.6.4-0-0-0,8.6.0.1,0,8.0.6.4,0,0,13/05/2025 01:05:11 PM,11160408,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.0752295077384266,1014582.5454545454,31266.559053927373,1032231.0,922237.0,1.1160408E7,1014582.5454545454,31266.559053927373,1032231.0,922237.0,0,0,0,0,0,0,0,0,0,0,0,1.0752295077384266,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.7471559169395925E15,3058524.153297221,1.74715592149059E15,1.747155912378305E15,No Label
192.168.0.122-192.168.0.107-39074-21-6,192.168.0.122,39074,192.168.0.107,21,6,13/05/2025 01:05:17 PM,77,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,38961.03896103896,38.5,2.1213203435596424,40.0,37.0,77.0,38.5,2.1213203435596424,40.0,37.0,0,0,0,0,0,0,0,0,0,60,0,38961.03896103896,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,0,0,0,0,1.747155917922922E15,0.0,1.747155917922922E15,1.747155917922922E15,No Label
