Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.0.122-192.168.0.107-46875-80-6,192.168.0.122,46875,192.168.0.107,80,6,13/05/2025 01:17:20 PM,3745,5,3,273.0,460.0,273.0,0.0,54.6,122.08931157148851,460.0,0.0,153.33333333333334,265.5811238272279,195727.63684913216,2136.181575433912,535.0,370.46367343281224,965.0,25.0,3745.0,936.25,153.87738625282142,1121.0,748.0,2131.0,1065.5,740.3407999023152,1589.0,542.0,0,0,0,0,168,104,1335.1134846461948,801.068090787717,0.0,460.0,81.44444444444444,168.23726631688288,28303.777777777777,1,2,0,2,7,0,0,0,0.0,91.625,54.6,153.33333333333334,0,0,0,0,0,0,0,34,0,57,64240,215,1,32,0,0,0,0,1.7471566402489115E15,908.4427885122982,1.747156640249691E15,1.747156640247469E15,No Label
192.168.0.138-142.250.200.228-60523-443-6,192.168.0.138,60523,142.250.200.228,443,6,13/05/2025 01:17:17 PM,1,2,0,1788.0,0.0,1460.0,328.0,894.0,800.4448763031718,0,0,0,0,1.788E9,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,40,0,2000000.0,0.0,328.0,1460.0,1082.6666666666667,653.5605047226563,427141.3333333333,0,0,0,1,2,0,0,0,0.0,1624.0,894.0,0.0,0,0,0,0,0,0,1,894,0,0,255,0,1,20,0,0,0,0,0,0,0,0,No Label
192.168.0.119-224.0.0.251-5353-5353-17,192.168.0.119,5353,224.0.0.251,5353,17,13/05/2025 01:17:11 PM,406902,4,0,637.0,0.0,366.0,40.0,159.25,144.95832734502238,0,0,0,0,1565.4875129638094,9.83037684749645,135634.0,234924.1132089254,406901.0,0.0,406902.0,135634.0,234924.1132089254,406901.0,0.0,0,0,0,0,0,0,0,0,0,32,0,9.83037684749645,0.0,40.0,366.0,143.8,130.20445460889576,16953.199999999997,0,0,0,0,0,0,0,0,0.0,179.75,159.25,0.0,0,0,0,0,4,1565,1,159,0,0,0,0,3,8,0,0,0,0,1.747156631228384E15,287721.74926480616,1.747156631431834E15,1.747156631024934E15,No Label
192.168.0.138-172.64.155.209-60503-443-6,192.168.0.138,60503,172.64.155.209,443,6,13/05/2025 01:17:18 PM,0,2,0,5550.0,0.0,4090.0,1460.0,2775.0,1859.69083452062,0,0,0,0,Infinity,Infinity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,40,0,0.0,0.0,1460.0,4090.0,2336.6666666666665,1518.4312079687156,2305633.333333333,0,0,0,1,2,0,0,0,0.0,3505.0,2775.0,0.0,0,0,0,0,0,0,1,2775,0,0,255,0,1,20,0,0,0,0,0,0,0,0,No Label
192.168.0.110-224.0.0.251-5353-5353-17,192.168.0.110,5353,224.0.0.251,5353,17,13/05/2025 01:17:13 PM,2055740,3,0,330.0,0.0,110.0,110.0,110.0,0.0,0,0,0,0,160.52613657369122,1.4593285143062837,1027870.0,5659.682676617126,1031872.0,1023868.0,2055740.0,1027870.0,5659.682676617126,1031872.0,1023868.0,0,0,0,0,0,0,0,0,0,24,0,1.4593285143062837,0.0,110.0,110.0,110.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,146.66666666666666,110.0,0.0,0,0,0,0,0,0,1,110,0,0,0,0,2,8,0,0,0,0,1.747156634703331E15,0.0,1.747156634703331E15,1.747156634703331E15,No Label
192.168.0.122-196.200.160.123-39926-123-17,192.168.0.122,39926,196.200.160.123,123,17,13/05/2025 01:17:22 PM,16659,1,1,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,5762.650819376913,120.0552254036857,16659.0,0.0,16659.0,16659.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,60.02761270184285,60.02761270184285,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,72.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,0,8,0,0,0,0,0,0,0,0,No Label
192.168.0.107-192.168.0.122-80-46875-6,192.168.0.107,80,192.168.0.122,46875,6,13/05/2025 01:17:20 PM,14,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142857.14285714287,14.0,0.0,14.0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,71428.57142857143,71428.57142857143,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,215,501,0,32,0,0,0,0,0,0,0,0,No Label
192.168.0.119-255.255.255.255-6537-6537-17,192.168.0.119,6537,255.255.255.255,6537,17,13/05/2025 01:17:15 PM,5639981,4,0,812.0,0.0,203.0,203.0,203.0,0.0,0,0,0,0,143.972116218122,0.7092222473799115,1879993.6666666665,2976879.0561822182,5316888.0,110293.0,5639981.0,1879993.6666666665,2976879.0561822182,5316888.0,110293.0,0,0,0,0,0,0,0,0,0,32,0,0.7092222473799115,0.0,203.0,203.0,203.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,253.75,203.0,0.0,0,0,0,0,0,0,1,203,0,0,0,0,3,8,0,0,0,0,1.7471566379331985E15,3531146.3083554753,1.747156640430096E15,1.747156635436301E15,No Label
192.168.0.138-3.233.158.26-60524-443-6,192.168.0.138,60524,3.233.158.26,443,6,13/05/2025 01:17:18 PM,1,2,0,2073.0,0.0,1460.0,613.0,1036.5,598.9194436650057,0,0,0,0,2.073E9,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,40,0,2000000.0,0.0,613.0,1460.0,1177.6666666666667,489.015678003613,239136.3333333333,0,0,0,1,2,0,0,0,0.0,1766.5,1036.5,0.0,0,0,0,0,0,0,1,1036,0,0,255,0,1,20,0,0,0,0,0,0,0,0,No Label
