Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.1.183-54.225.187.40-41374-443-6,192.168.1.183,41374,54.225.187.40,443,6,10/05/2025 06:41:32 PM,5254,4,1,24.0,395.0,24.0,0.0,6.0,12.0,395.0,395.0,395.0,0.0,79748.7628473544,951.655881233346,1313.5,1284.8858574467488,3123.0,85.0,5254.0,1751.3333333333333,1261.6117997757208,3208.0,1007.0,0,0,0,0,0,0,0,0,0,140,32,761.3247049866768,190.3311762466692,0.0,395.0,69.83333333333333,159.58748906686472,25468.166666666664,1,0,0,2,5,0,0,0,0.0,83.8,6.0,395.0,0,0,0,0,0,0,0,4,0,79,569,130,1,32,0,0,0,0,1.7469168929078965E15,2860.2469298995848,1.746916892909919E15,1.746916892905874E15,No Label
192.168.1.183-54.160.78.165-44044-443-6,192.168.1.183,44044,54.160.78.165,443,6,10/05/2025 06:41:40 PM,1355207,7,2,541.0,614.0,517.0,0.0,77.28571428571429,194.10196142381312,395.0,219.0,307.0,124.45079348883236,852.2683250603044,6.641051883586788,169400.87499999997,326424.9425455096,868070.0,24.0,1355207.0,225867.83333333334,365888.6476267973,868070.0,536.0,881421.0,881421.0,0.0,881421.0,881421.0,0,0,0,0,248,64,5.165262576123057,1.4757893074637305,0.0,517.0,115.50000000000001,193.92108933504085,37605.3888888889,1,0,0,4,9,0,0,0,0.0,128.33333333333334,77.28571428571429,307.0,0,0,0,0,4,853,0,60,0,68,502,184,2,32,0,0,0,0,1.7469169010604128E15,588275.054136766,1.746916901583209E15,1.746916900229368E15,No Label
