Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.0.138-142.251.37.202-59971-443-6,192.168.0.138,59971,142.251.37.202,443,6,13/05/2025 12:26:15 PM,6,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,333333.3333333333,6.0,0.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,0,0,0,0,0,0,0,0,0,40,0,333333.3333333333,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,255,0,0,20,0,0,0,0,0,0,0,0,No Label
192.168.0.138-142.250.201.46-59949-443-6,192.168.0.138,59949,142.250.201.46,443,6,13/05/2025 12:25:45 PM,59991,2,1,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,33.33833408344585,50.00750112516877,29995.5,42397.415493164204,59975.0,16.0,16.0,16.0,0.0,16.0,16.0,0,0,0,0,0,0,0,0,0,40,32,33.33833408344585,16.669167041722925,0.0,1.0,0.75,0.5,0.25,0,0,0,0,3,0,0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,254,1125,1,20,0,0,0,0,1.747153545750417E15,0.0,1.747153545750417E15,1.747153545750417E15,No Label
192.168.0.138-216.58.205.195-59748-443-6,192.168.0.138,59748,216.58.205.195,443,6,13/05/2025 12:25:46 PM,30941631,32,21,1042.0,741.0,86.0,0.0,32.56250000000001,30.8669752533403,95.0,0.0,35.28571428571429,36.38838119117537,57.62462877280128,1.7129025939194995,595031.3653846155,2640023.1009870903,1.4804865E7,0.0,3.0908066E7,997034.387096774,3397852.198825779,1.4859761E7,1.0,3.0886717E7,1544335.8499999999,4173086.778802767,1.4922302E7,0.0,0,0,0,0,664,432,1.0342053397249809,0.6786972541945187,0.0,95.0,33.037037037037045,32.839784295342746,1078.45143256464,0,0,0,32,53,0,0,0,0.0,33.660377358490564,32.5625,35.285714285714285,0,0,0,0,10,5225,0,19,0,13,253,1045,21,20,0,0,0,0,1.747153567247596E15,8257806.33600409,1.747153577325433E15,1.7471535464387E15,No Label
192.168.0.138-216.58.211.202-59963-443-6,192.168.0.138,59963,216.58.211.202,443,6,13/05/2025 12:25:44 PM,32739,2,1,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,61.089220806988614,91.63383121048292,16369.5,23134.412560080276,32728.0,11.0,11.0,11.0,0.0,11.0,11.0,0,0,0,0,0,0,0,0,0,40,32,61.089220806988614,30.544610403494307,0.0,1.0,0.75,0.5,0.25,0,0,0,0,3,0,0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,255,1039,1,20,0,0,0,0,1.747153544174186E15,0.0,1.747153544174186E15,1.747153544174186E15,No Label
192.168.0.138-108.177.15.188-59697-5228-6,192.168.0.138,59697,108.177.15.188,5228,6,13/05/2025 12:25:48 PM,49501,2,1,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,40.403224177289346,60.60483626593402,24750.5,34978.451144954946,49484.0,17.0,17.0,17.0,0.0,17.0,17.0,0,0,0,0,0,0,0,0,0,40,32,40.403224177289346,20.201612088644673,0.0,1.0,0.75,0.5,0.25,0,0,0,0,3,0,0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,253,1047,1,20,0,0,0,0,1.74715354894017E15,0.0,1.74715354894017E15,1.74715354894017E15,No Label
192.168.0.138-172.217.171.195-59945-443-6,192.168.0.138,59945,172.217.171.195,443,6,13/05/2025 12:26:19 PM,37016,2,1,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,54.030689431597146,81.04603414739572,18508.0,26162.95090390226,37008.0,8.0,8.0,8.0,0.0,8.0,8.0,0,0,0,0,0,0,0,0,0,40,32,54.030689431597146,27.015344715798573,0.0,1.0,0.75,0.5,0.25,0,0,0,0,3,0,0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,251,1035,1,20,0,0,0,0,1.747153579102316E15,0.0,1.747153579102316E15,1.747153579102316E15,No Label
192.168.0.138-142.250.201.42-59936-443-6,192.168.0.138,59936,142.250.201.42,443,6,13/05/2025 12:25:50 PM,6,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,333333.3333333333,6.0,0.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,0,0,0,0,0,0,0,0,0,40,0,333333.3333333333,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,253,0,0,20,0,0,0,0,0,0,0,0,No Label
192.168.0.122-196.200.160.123-35812-123-17,192.168.0.122,35812,196.200.160.123,123,17,13/05/2025 12:25:56 PM,17775,2,1,96.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,8101.265822784811,168.77637130801688,8887.5,12556.095113529524,17766.0,9.0,9.0,9.0,0.0,9.0,9.0,0,0,0,0,0,0,0,0,0,16,8,112.51758087201125,56.258790436005626,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,64.0,48.0,48.0,0,0,0,0,0,0,0,32,0,16,0,0,1,8,0,0,0,0,1.747153556128869E15,0.0,1.747153556128869E15,1.747153556128869E15,No Label
192.168.0.138-64.233.166.84-59916-443-6,192.168.0.138,59916,64.233.166.84,443,6,13/05/2025 12:25:46 PM,72420,2,1,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,27.616680475006905,41.42502071251036,36210.0,51187.45989009418,72405.0,15.0,15.0,15.0,0.0,15.0,15.0,0,0,0,0,0,0,0,0,0,40,32,27.616680475006905,13.808340237503453,0.0,1.0,0.75,0.5,0.25,0,0,0,0,3,0,0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,255,1007,1,20,0,0,0,0,1.747153546287321E15,0.0,1.747153546287321E15,1.747153546287321E15,No Label
192.168.0.138-142.250.200.228-59933-443-6,192.168.0.138,59933,142.250.200.228,443,6,13/05/2025 12:26:04 PM,96381,2,1,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,20.75097788983306,31.12646683474959,48190.5,68126.20283341792,96363.0,18.0,18.0,18.0,0.0,18.0,18.0,0,0,0,0,0,0,0,0,0,40,32,20.75097788983306,10.37548894491653,0.0,1.0,0.75,0.5,0.25,0,0,0,0,3,0,0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,509,553,1,20,0,0,0,0,1.747153564185494E15,0.0,1.747153564185494E15,1.747153564185494E15,No Label
