Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.0.122-192.168.0.107-46936-21-6,192.168.0.122,46936,192.168.0.107,21,6,13/05/2025 12:58:31 PM,2656864,6,6,26.0,76.0,14.0,0.0,4.333333333333334,6.742897497861485,34.0,0.0,12.666666666666668,14.678782874157744,38.39112577836126,4.516603032748383,241533.0909090909,788232.3018310599,2617958.0,1.0,2656864.0,531372.8,1185315.6417786784,2651729.0,419.0,2656156.0,531231.2,1166598.0989761213,2617958.0,1.0,0,0,0,0,200,200,2.2583015163741913,2.2583015163741913,0.0,34.0,7.846153846153846,11.47349230361121,131.64102564102564,1,2,0,5,11,0,0,0,1.0,8.5,4.333333333333333,12.666666666666666,0,0,0,0,4,47619,0,2,0,6,64240,181,2,32,0,0,0,0,1.747155511428091E15,871930.8968130896,1.74715551375303E15,1.747155511130145E15,No Label
192.168.0.107-192.168.0.122-21-46936-6,192.168.0.107,21,192.168.0.122,46936,6,13/05/2025 12:58:33 PM,1,3,0,64.0,0.0,30.0,10.0,21.333333333333332,10.263202878893768,0,0,0,0,6.4E7,3000000.0,0.5,0.7071067811865476,1.0,0.0,1.0,0.5,0.7071067811865476,1.0,0.0,0,0,0,0,0,1,0,0,0,96,0,3000000.0,0.0,10.0,30.0,18.5,10.115993936995679,102.33333333333333,1,0,0,3,3,0,0,0,0.0,24.666666666666668,21.333333333333332,0.0,0,0,0,0,0,0,1,21,0,0,181,0,2,32,0,0,0,0,0,0,0,0,No Label
192.168.0.122-192.168.0.107-46942-21-6,192.168.0.122,46942,192.168.0.107,21,6,13/05/2025 12:58:33 PM,2606627,6,6,26.0,76.0,14.0,0.0,4.333333333333334,6.742897497861485,34.0,0.0,12.666666666666668,14.678782874157744,39.13103025480822,4.603650618212733,236966.09090909094,773102.3494210136,2567782.0,1.0,2606627.0,521325.4,1162231.3449807658,2600387.0,566.0,2605587.0,521117.4,1144197.6982695342,2567782.0,1.0,0,0,0,0,200,200,2.3018253091063663,2.3018253091063663,0.0,34.0,7.846153846153846,11.47349230361121,131.64102564102564,1,2,0,5,11,0,0,0,1.0,8.5,4.333333333333333,12.666666666666666,0,0,0,0,4,44469,0,2,0,6,64240,181,2,32,0,0,0,0,1.7471555140805152E15,855330.8531564847,1.747155516361191E15,1.747155513787516E15,No Label
192.168.0.107-192.168.0.122-21-46942-6,192.168.0.107,21,192.168.0.122,46942,6,13/05/2025 12:58:36 PM,245,3,2,64.0,0.0,30.0,10.0,21.333333333333332,10.263202878893768,0.0,0.0,0.0,0.0,261224.48979591837,20408.163265306124,61.25,54.865745233250955,111.0,0.0,245.0,122.5,173.24116139070415,245.0,0.0,30.0,30.0,0.0,30.0,30.0,1,0,0,0,96,40,12244.897959183674,8163.265306122449,0.0,30.0,12.333333333333334,12.355835328567093,152.66666666666669,1,0,2,3,3,0,0,0,0.0,14.8,21.333333333333332,0.0,0,0,0,0,0,0,0,12,0,0,181,0,2,32,0,0,0,0,1.7471555163942535E15,57.27564927611035,1.747155516394294E15,1.747155516394213E15,No Label
192.168.0.122-192.168.0.107-46948-21-6,192.168.0.122,46948,192.168.0.107,21,6,13/05/2025 12:58:36 PM,3007381,6,6,27.0,76.0,15.0,0.0,4.5,7.035623639735144,34.0,0.0,12.666666666666668,14.678782874157744,34.24906920672838,3.9901828202013645,273398.2727272727,893634.9955335333,2967626.0,0.0,3007381.0,601476.2,1342597.3097346427,3003187.0,316.0,3006745.0,601349.0,1322872.0194459478,2967626.0,0.0,0,0,0,0,200,200,1.9950914101006822,1.9950914101006822,0.0,34.0,7.923076923076923,11.521440437010893,132.74358974358975,1,2,0,5,11,0,0,0,1.0,8.583333333333334,4.5,12.666666666666666,0,0,0,0,4,42654,0,2,0,6,64240,181,2,32,0,0,0,0,1.7471555167303295E15,988356.2321697305,1.747155519365744E15,1.747155516393981E15,No Label
192.168.0.122-192.168.0.107-33580-21-6,192.168.0.122,33580,192.168.0.107,21,6,13/05/2025 12:58:39 PM,2747074,6,6,25.0,76.0,13.0,0.0,4.166666666666667,6.462713568360172,34.0,0.0,12.666666666666668,14.678782874157744,36.76639216854005,4.368284218044363,249734.00000000003,815397.5751823157,2708055.0,0.0,2747074.0,549414.8,1226306.3750208186,2743098.0,336.0,2746420.0,549284.0,1206877.6603059235,2708055.0,0.0,0,0,0,0,200,200,2.1841421090221815,2.1841421090221815,0.0,34.0,7.769230769230768,11.432073639209454,130.6923076923077,1,2,0,5,11,0,0,0,1.0,8.416666666666666,4.166666666666667,12.666666666666666,0,0,0,0,4,46912,0,2,0,6,64240,181,2,32,0,0,0,0,1.747155519709014E15,901804.2800438561,1.747155522113611E15,1.74715551940163E15,No Label
192.168.0.107-192.168.0.122-21-33580-6,192.168.0.107,21,192.168.0.122,33580,6,13/05/2025 12:58:42 PM,0,3,0,64.0,0.0,30.0,10.0,21.333333333333332,10.263202878893768,0,0,0,0,Infinity,Infinity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,96,0,0.0,0.0,10.0,30.0,18.5,10.115993936995679,102.33333333333333,1,0,0,3,3,0,0,0,0.0,24.666666666666668,21.333333333333332,0.0,0,0,0,0,0,0,1,21,0,0,181,0,2,32,0,0,0,0,0,0,0,0,No Label
192.168.0.122-192.168.0.107-33584-21-6,192.168.0.122,33584,192.168.0.107,21,6,13/05/2025 12:58:42 PM,2828197,6,6,25.0,76.0,13.0,0.0,4.166666666666667,6.462713568360172,34.0,0.0,12.666666666666668,14.678782874157744,35.71179801124179,4.242985902325757,257108.8181818182,839667.5499881866,2788596.0,0.0,2828197.0,565639.4,1263009.3369794618,2824979.0,288.0,2827375.0,565475.0,1242856.3912431716,2788596.0,0.0,0,0,0,0,200,200,2.1214929511628786,2.1214929511628786,0.0,34.0,7.769230769230768,11.432073639209454,130.6923076923077,1,2,0,5,11,0,0,0,1.0,8.416666666666666,4.166666666666667,12.666666666666666,0,0,0,0,4,74739,0,2,0,6,64240,181,2,32,0,0,0,0,1.7471555224648978E15,928466.875916725,1.747155524940591E15,1.747155522148819E15,No Label
192.168.0.107-192.168.0.122-21-33584-6,192.168.0.107,21,192.168.0.122,33584,6,13/05/2025 12:58:44 PM,292,3,2,64.0,0.0,30.0,10.0,21.333333333333332,10.263202878893768,0.0,0.0,0.0,0.0,219178.08219178082,17123.287671232876,73.0,53.19774431308154,114.0,0.0,292.0,146.0,206.47518010647187,292.0,0.0,114.0,114.0,0.0,114.0,114.0,1,0,0,0,96,40,10273.972602739726,6849.315068493151,0.0,30.0,12.333333333333334,12.355835328567093,152.66666666666669,1,0,2,3,3,0,0,0,0.0,14.8,21.333333333333332,0.0,0,0,0,0,0,0,0,12,0,0,181,0,2,32,0,0,0,0,1.7471555249776825E15,2.1213203435596424,1.747155524977684E15,1.747155524977681E15,No Label
192.168.0.122-192.168.0.107-33596-21-6,192.168.0.122,33596,192.168.0.107,21,6,13/05/2025 12:58:44 PM,2578141,6,6,25.0,76.0,13.0,0.0,4.166666666666667,6.462713568360172,34.0,0.0,12.666666666666668,14.678782874157744,39.175514450140625,4.654516568333539,234376.45454545453,764640.2882814066,2539668.0,0.0,2578141.0,515628.2,1150088.4168776765,2572968.0,388.0,2577202.0,515440.4,1131659.8696290331,2539668.0,0.0,0,0,0,0,200,200,2.3272582841667697,2.3272582841667697,0.0,34.0,7.769230769230768,11.432073639209454,130.6923076923077,1,2,0,5,11,0,0,0,1.0,8.416666666666666,4.166666666666667,12.666666666666666,0,0,0,0,4,49251,0,2,0,6,64240,181,2,32,0,0,0,0,1.7471555252665915E15,845831.5504113574,1.74715552752193E15,1.747155524977141E15,No Label
